,x1,x2,x3,dx1,dx2,dx3,rkStep
16.331,-9.302633295534601,-0.9614062688872924,36.02543139976056,83.41227026647309,75.61905161932877,-87.12420709854155,3.0
16.332,-9.219262443009596,-0.8865630274124355,35.938036281296824,83.3269941559716,74.06940278681981,-87.66130619480718,3.0
16.333000000000002,-9.135984144251234,-0.8132634416191782,35.850118138118866,83.22720702632056,72.53181828197216,-88.17035312725163,3.0
16.334,-9.052812777074887,-0.7414952168630066,35.761704732221546,83.11317560211882,71.00675498860083,-88.65192857923344,3.0
16.335,-8.969762451660626,-0.6712456128139836,35.67282324399668,82.98516838846643,69.49464744504431,-89.106614956997,3.0
16.336000000000002,-8.886847008893088,-0.60250146564407,35.58350027085391,82.84345543249019,67.99590816462207,-89.53499570779772,3.0
16.337,-8.804080018936453,-0.5352492098847389,35.49376182651016,82.68830809051714,66.51092797333158,-89.93765466346267,3.0
16.338,-8.721474780037532,-0.46947489993738034,35.403633340920784,82.51999880100152,65.04007636342301,-90.31517540945758,3.0
16.339,-8.639044317557826,-0.40516423122657014,35.31313966083414,82.33880086331256,63.583701861662504,-90.66814067943545,3.0
16.34,-8.556801383217078,-0.3423025609729567,35.22230505093148,82.14498822244121,62.14213241079914,-90.9971317752718,3.0
16.341,-8.474758454556023,-0.2808749285839322,35.1311531955417,81.9388352597209,60.71567576323515,-91.3027280124217,3.0
16.342,-8.392927734600637,-0.22086607564139998,35.03970720089289,81.72061658959237,59.30461988548317,-91.58550619049794,3.0
16.343,-8.311321151727538,-0.16226046548095438,34.947989597881794,81.49060686246584,57.90923337233882,-91.84604008884376,2.0
16.344,-8.229950359725606,-0.1050423023540061,34.85602234533777,81.249080573716,56.52976586965338,-92.08489998685596,2.0
16.345,-8.148826738043152,-0.04919555016161684,34.76382683375144,80.99631187881535,55.166448504529086,-92.30265220878744,2.0
16.346,-8.06796139221682,0.005296049245151091,34.671423889446345,80.7325744146197,53.81949432192093,-92.49985869269808,2.0
16.347,-7.9873651544787245,0.05844895820250604,34.57883377917273,80.4581411268123,52.48909872666936,-92.67707658318957,2.0
16.348,-7.907048584530483,0.11027982581729281,34.48607621509388,80.17328410347776,51.175439929897614,-92.8348578475479,2.0
16.349,-7.82702197048062,0.16080547099849654,34.39317036014476,79.87827441479116,49.87867939888002,-92.97374891486473,2.0
16.35,-7.747295329941804,0.21004286593835234,34.30013483374324,79.57338195880156,48.59896230952435,-93.0942903376871,2.0
16.351,-7.667878411276708,0.2580091200485138,34.206987717825626,79.25887531325222,47.33641800052629,-93.19701647573416,2.0
16.352,-7.588780694989059,0.30472146435082315,34.11374656318759,78.93502159339883,46.09116042842287,-93.28245520118122,2.0
16.353,-7.510011395256426,0.35019723632175886,34.02042839611228,78.60208631578186,44.86328862280683,-93.35112762499647,2.0
16.354,-7.43157946159375,0.39445386519337566,33.92704972525881,78.26033326787126,43.652887140884886,-93.40354784380752,2.0
16.355,-7.353493580644334,0.4375088577081373,33.833626548793795,77.91002438352471,42.460026520723396,-93.4402227067486,2.0
16.356,-7.275762178094997,0.4793797843246801,33.74017436174931,77.55141962419677,41.28476373256155,-93.461651601731,2.0
16.357,-7.198393420704679,0.5200842658750522,33.6467081635821,77.18477686579732,40.127142627493726,-93.46832626057258,2.0
16.358,-7.121395218443409,0.5596399606690325,33.55324246591845,76.81035179112442,38.98719438297951,-93.4607305824075,2.0
16.359,-7.04477522673855,0.598064552040874,33.45979130046981,76.42839778779424,37.864937944671496,-93.4393404747942,2.0
16.36,-6.968540848817948,0.6353757363370964,33.3663682270956,76.03916585155045,36.760380463977334,-93.40462371193443,2.0
16.361,-6.89269923814713,0.6715912113394678,33.2729863419996,75.64290449486597,35.67351773092138,-93.35703980941145,2.0
16.362000000000002,-6.817257300957722,0.7067286651171496,33.17965828604651,75.23985966074872,34.604334601899595,-93.29703991485668,2.0
16.363,-6.742221698857085,0.7408057653050422,33.08639625317718,74.83027464162127,33.5528054218515,-93.22506671395055,2.0
16.364,-6.667598851516628,0.7738401488012914,32.993211998910425,74.4143900031792,32.5188944405129,-93.14155435116608,3.0
16.365000000000002,-6.593394939436032,0.8058494118769683,32.90011684891979,73.99244351313,31.502556222435985,-93.04692836466987,4.0
16.366,-6.5196159067742,0.8368511006934672,32.80712170766584,73.56467007467667,30.503736050404314,-92.94160563479154,3.0
16.367,-6.446267464244201,0.8668627022199684,32.71423706707327,73.1313016646417,29.52237032198846,-92.82599434548278,3.0
16.368000000000002,-6.373355092070484,0.895901635542806,32.62147301524355,72.6925672761329,28.55838693902602,-92.70049395819716,2.0
16.369,-6.300884042998432,0.9239852435618416,32.52883924518432,72.24869286560275,27.61170568972512,-92.56549519761636,3.0
