,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.14400000000000002,1.476848711392961,-0.0069201024239447795,-1.4256902212428768,0.14498364268175654,-12.244363951343683,6.553779356636949,2.0
0.145,1.4754168984281373,-0.0067718315977800215,-1.4379362177423627,0.1515682518260566,-12.247419919294165,6.615232155592797,2.0
0.146,1.4739728381480988,-0.006616945643518997,-1.4501846422657185,0.15821369075861166,-12.249219457044525,6.675436269479565,2.0
0.147,1.4725165287535467,-0.006455384358357211,-1.4624342368841021,0.16491870289316948,-12.24975969493005,6.734375985962515,2.0
0.148,1.471047969704418,-0.00628708880384229,-1.4746837411824787,0.1716820162022875,-12.249038530827756,6.79203613604366,2.0
0.149,1.4695671617219883,-0.006112001321042466,-1.4869318930288729,0.17850234376379456,-12.247054633493642,6.848402100288304,2.0
0.15,1.4680741067902012,-0.005930065545165501,-1.499177429346696,0.1853783843134037,-12.243807445372058,6.903459814901486,2.0
0.151,1.4665688081562267,-0.005741226419621991,-1.5114190868896311,0.19230882280333594,-12.239297184897172,6.957195777672649,2.0
0.152,1.465051270330242,-0.005545430209527089,-1.5236556030185522,0.1992923309668189,-12.233524848276096,7.009597053785737,2.0
0.153,1.463521499084436,-0.005342624514634851,-1.5358857164799793,0.2063275678883345,-12.226492210760897,7.060651281501854,2.0
0.154,1.4619795014512333,-0.005132758281699509,-1.5481081681855486,0.21341318057949027,-12.218201827419444,7.110346677725068,2.0
0.155,1.4604252857207394,-0.004915781816258112,-1.560321701992001,0.22054780456038922,-12.208657033394223,7.158672043443196,2.0
0.156,1.4588588614374052,-0.004691646793829096,-1.5725250654811807,0.2277300644463924,-12.197861943671322,7.205616769063919,2.0
0.157,1.4572802393959126,-0.004460306270521443,-1.5847170107395558,0.23495857454015734,-12.185821452347577,7.251170839634156,2.0
0.158,1.4556894316362803,-0.004221714693049201,-1.596896295136763,0.2422319394288492,-12.172541231419263,7.295324839967009,2.0
0.159,1.454086451438192,-0.003975827908146259,-1.609061682102694,0.2495487545864241,-12.158027729081343,7.338069959659599,2.0
0.16,1.452471313314548,-0.0037226031713763355,-1.6212119419026523,0.2569076069808836,-12.142288167556265,7.379397998021331,2.0
0.161,1.4508440330042438,-0.003461999155333268,-1.6333458524100912,0.26430707568641343,-12.125330540451348,7.4193013689072,2.0
0.162,1.4492046274641763,-0.003193975957226761,-1.6454621998764967,0.27174573250030737,-12.107163609656316,7.4577731054626675,2.0
0.163,1.4475531148604825,-0.0029184951058488532,-1.657559779697918,0.2792221425645965,-12.087796901787373,7.494806864784503,2.0
0.164,1.445889514559013,-0.00263551956791644,-1.6696373971777352,0.28673486499229145,-12.067240704182034,7.530396932494395,2.0
0.165,1.4442138471150447,-0.002345013753785276,-1.6816938682851927,0.29428245349816456,-12.045506060458461,7.564538227232435,2.0
0.166,1.4425261342622389,-0.002046943522530969,-1.693728020409283,0.30186345703397766,-12.022604765640946,7.5972263050691415,2.0
0.167,1.440826398900845,-0.0017412761863925474,-1.7057386931075353,0.30947642042808793,-11.998549360866413,7.628457363838501,2.0
0.168,1.439114665085161,-0.0014279805145742722,-1.7177247388493102,0.3171198850293425,-11.973353127672492,7.658228247388877,2.0
0.169,1.437390958010252,-0.00110702673640144,-1.7296850237531733,0.32479238935518706,-11.947030081882565,7.686536449757211,2.0
0.17,1.4356553039979354,-0.000778386543826006,-1.741618428317962,0.3324924697439062,-11.91959496709288,7.7133801192607505,2.0
0.171,1.4339077304820371,-0.00044203309327793257,-1.7535238481471345,0.34021866101091647,-11.891063247769106,7.738758062505638,2.0
0.17200000000000001,1.4321482659929283,-9.794100685825603e-05,-1.7654001946660285,0.34796949710902236,-11.861451101961801,7.762669748311276,2.0
0.17300000000000001,1.4303769401413478,0.0002539136271300534,-1.777246395831654,0.3557435117925606,-11.830775413654012,7.785115311552951,2.0
0.17400000000000002,1.4285937836015186,0.0006135532543172779,-1.7890613968346398,0.3635392392853334,-11.799053764738309,7.806095556905044,2.0
0.17500000000000002,1.4267988280935668,0.0009809988550719333,-1.800844160792992,0.3713552149522483,-11.766304426645913,7.825611962502787,2.0
0.176,1.4249921063652515,0.0013562699459791874,-1.812593669437291,0.3791899759745602,-11.73254635162172,7.843666683493537,2.0
0.177,1.4231736521730123,0.0017393845819963396,-1.8243089237870154,0.3870420620286261,-11.697799163667135,7.8602625554957575,2.0
0.178,1.4213435002623462,0.0021303593592886553,-1.835988944817619,0.3949100159680526,-11.662083149148536,7.875403097944913,2.0
0.179,1.4195016863475232,0.002529209418749111,-1.8476327741180723,0.40279238450914334,-11.625419247084489,7.889092517325425,2.0
0.18,1.4176482470906466,0.0029359484502051282,-1.859239474538526,0.41068771891951256,-11.587829039119184,7.90133571028331,2.0
0.181,1.4157832200800735,0.0033505886973154695,-1.8708081308277955,0.4185945757097538,-11.549334739193673,7.912138266616148,2.0
0.182,1.4139066438082004,0.0037731409631602732,-1.8823378502603676,0.4265115173280237,-11.50995918291108,7.921506472119225,2.0
0.183,1.41201855764863,0.004203614616527073,-1.893827763252626,0.43443711285741055,-11.469725816618627,7.92944731129694,2.0
0.184,1.4101190018327245,0.004642017598895518,-1.9052770239680177,0.44236993871593455,-11.4286586862058,7.935968469924215,2.0
0.185,1.4082080174255618,0.005088356432123347,-1.9166848109108796,0.4503085793590329,-11.386782425626736,7.941078337445181,2.0
0.186,1.4062856463013012,0.005542636226836018,-1.9280503275086505,0.45825162798435837,-11.344122245156859,7.944786009207558,2.0
0.187,1.4043519311179753,0.006004860691522228,-1.9393728026822192,0.46619768723873006,-11.300703919389749,7.947101288520267,2.0
0.188,1.402406915291716,0.006475032142337378,-1.9506514914041286,0.4741453699270442,-11.256553774984484,7.948034688526744,2.0
0.189,1.4004506429704289,0.006953151513616858,-1.9618856752444143,0.4820932997229638,-11.211698678164657,7.94759743388053,2.0
0.19,1.398483159006928,0.007439218369100817,-1.9730746629038256,0.4900401118811846,-11.166166021985896,7.945801462219729,2.0
0.191,1.3965045089315438,0.007933230913871915,-1.9842177907341865,0.4979844539510656,-11.119983713370877,7.942659425426306,2.0
0.192,1.3945147389242176,0.008435186007007286,-1.9953144232456956,0.5059249864914112,-11.073180159923925,7.938184690660662,2.0
0.193,1.392513895786095,0.008945079174945766,-2.006363953600922,0.5138603837861699,-11.025784256532264,7.932391341165926,2.0
0.194,1.3905020269106316,0.009462904625571181,-2.017365804095298,0.521789334560818,-10.977825371759524,7.925294176827426,2.0
0.195,1.388479180254227,0.009988655263012264,-2.028319426623924,0.5297105426991771,-10.929333334041498,7.916908714479086,2.0
0.196,1.3864454043063954,0.010522322703159486,-2.0392243031344384,0.5376227279604087,-10.880338417689856,7.907251187951984,2.0
0.197,1.3844007480594946,0.011063897289898874,-2.0500799460658317,0.5455246266959207,-10.830871328712703,7.896338547848255,2.0
