,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.184,1.4044356403297489,0.013804204986730288,-1.8164788681552582,0.30069555520747415,-10.157536686075241,4.930975219302752,2.0
0.185,1.402614081252149,0.014107375195288596,-1.8266407239335678,0.3056540224200281,-10.16615804830664,4.9859378740021985,2.0
0.186,1.4007823559794572,0.014415531409838258,-1.8368112870768536,0.3106676244858134,-10.174951836215477,5.041244300337976,2.0
0.187,1.3989404557176348,0.014728728937368558,-1.8469907313943201,0.31573670592721403,-10.183920822143195,5.096895999946629,2.0
0.188,1.3970883714974418,0.015047023430147613,-1.8571792334857764,0.3208616127851494,-10.1930678150145,5.152894508337929,2.0
0.189,1.395226094171628,0.015370470887257941,-1.8673769727784313,0.32604269265324665,-10.202395660763157,5.209241395492935,2.0
0.19,1.3933536144120862,0.0156991276561665,-1.8775841315641169,0.3312802947126136,-10.211907242761985,5.265938266468412,2.0
0.191,1.39147092270697,0.01603305043432982,-1.8878008950369456,0.3365747697672199,-10.221605482256994,5.322986762007516,2.0
0.192,1.3895780093577714,0.016372296270834794,-1.8980274513314004,0.3419264702798913,-10.231493338805647,5.380388559156638,2.0
0.193,1.3876748644763623,0.016716922568075807,-1.9082639915608692,0.3473357504089245,-10.241573810719213,5.438145371888327,2.0
0.194,1.385761477981995,0.017066987083468762,-1.91851070985662,0.3528029660453271,-10.251849935509188,5.496258951730156,2.0
0.195,1.3838378395982651,0.01742254793120268,-1.928767803407227,0.35832847485069014,-10.262324790337686,5.55473108839939,2.0
0.196,1.3819039388500352,0.01778366358402949,-1.9390354724984484,0.3639126362956976,-10.27300149247181,5.613563610443355,2.0
0.197,1.3799597650603157,0.018150392875092625,-1.9493139205535586,0.3695558116992794,-10.283883199741908,5.672758385885305,2.0
0.198,1.3780053073471086,0.018522794999795138,-1.9596033541741447,0.37525836426841275,-10.294973111003625,5.73231732287567,2.0
0.199,1.376040554620208,0.01890092951770791,-1.969903983181362,0.3810206591385773,-10.306274466603726,5.79224237034844,2.0
0.2,1.3740654955779594,0.019284856354518657,-1.9802160206576616,0.3868430634148696,-10.317790548849567,5.8525355186825685,2.0
0.201,1.3720801187039782,0.019674635804022372,-1.9905396829889868,0.39272594621378093,-10.329524682482097,5.913198800368097,2.0
0.202,1.3700844122638234,0.020070328530153905,-2.0008751899074433,0.3986696787056436,-10.341480235152366,5.9742342906768595,2.0
0.203,1.3680783643016319,0.020471995569063293,-2.0112227645344523,0.4046746341577503,-10.353660617901303,6.03564410833741,2.0
0.20400000000000001,1.3660619626367057,0.020879698331234563,-2.0215826334243774,0.41074118797815035,-10.366069285642773,6.097430416214037,2.0
0.20500000000000002,1.3640351948600575,0.021293498603648674,-2.031955026608644,0.4168697177601269,-10.378709737649631,6.159595421989461,2.0
0.20600000000000002,1.3619980483309122,0.021713458551991277,-2.0423401776403414,0.42306060332735834,-10.39158551804273,6.222141378850972,2.0
0.20700000000000002,1.3599505101731613,0.022139640722905977,-2.0527383236393155,0.42931422677976794,-10.404700216282661,6.285070586179673,2.0
0.20800000000000002,1.3578925672717743,0.02257210804629378,-2.0631497053377577,0.4356309725400633,-10.418057467664063,6.348385390242467,2.0
0.209,1.3558242062691634,0.02301092383765943,-2.0735745671262853,0.44201122740096965,-10.431660953812289,6.412088184886395,2.0
0.21,1.3537454135615015,0.023456151800505396,-2.084013157100523,0.4484553805731594,-10.445514403182221,6.476181412234955,2.0
0.211,1.3516561752949934,0.023907856028773974,-2.0944657271081812,0.45496382373387606,-10.459621591559042,6.540667563385963,2.0
0.212,1.349556477362101,0.02436610100933853,-2.1049325327966395,0.4615369510762595,-10.473986342560627,6.605549179110467,2.0
0.213,1.3474463053977181,0.024830951624544333,-2.1154138336610293,0.46817515935936915,-10.488612528141383,6.670828850552283,2.0
0.214,1.3453256447753001,0.025302473154799773,-2.125909893092824,0.4748788479589066,-10.503504069097193,6.736509219927576,2.0
